region,spec,window,horizon,mean_loss,car_95,car_99
Mato Grosso,absorbing,Full record (2001-25),109,770.2206372530865,1000,1000
Mato Grosso,absorbing,Full record (2001-25),110,772.9489734673689,1000,1000
Mato Grosso,absorbing,Full record (2001-25),111,774.8236649649144,1000,1000
Mato Grosso,absorbing,Full record (2001-25),112,777.09688421902,1000,1000
Mato Grosso,absorbing,Full record (2001-25),113,779.5022491187791,1000,1000
Mato Grosso,absorbing,Full record (2001-25),114,781.326971066547,1000,1000
Mato Grosso,absorbing,Full record (2001-25),115,783.1442896824851,1000,1000
Mato Grosso,absorbing,Full record (2001-25),116,784.8182512434381,1000,1000
Mato Grosso,absorbing,Full record (2001-25),117,786.7691387084556,1000,1000
Mato Grosso,absorbing,Full record (2001-25),118,788.7817722737519,1000,1000
Mato Grosso,absorbing,Full record (2001-25),119,790.8775168508473,1000,1000
Mato Grosso,absorbing,Full record (2001-25),120,792.0828035756584,1000,1000
Mato Grosso,absorbing,Full record (2001-25),121,794.3783150112325,1000,1000
Mato Grosso,absorbing,Full record (2001-25),122,796.2996994387793,1000,1000
Mato Grosso,absorbing,Full record (2001-25),123,798.119770774705,1000,1000
Mato Grosso,absorbing,Full record (2001-25),124,800.2073296983123,1000,1000
Mato Grosso,absorbing,Full record (2001-25),125,802.3111362255192,1000,1000
Mato Grosso,absorbing,Full record (2001-25),126,804.4478953295333,1000,1000
Mato Grosso,absorbing,Full record (2001-25),127,806.3554948630058,1000,1000
Mato Grosso,absorbing,Full record (2001-25),128,808.0920092854409,1000,1000
Mato Grosso,absorbing,Full record (2001-25),129,810.4803593947363,1000,1000
Mato Grosso,absorbing,Full record (2001-25),130,812.5121845021774,1000,1000
Mato Grosso,absorbing,Full record (2001-25),131,813.3977161299317,1000,1000
Mato Grosso,absorbing,Full record (2001-25),132,815.1795930478761,1000,1000
Mato Grosso,absorbing,Full record (2001-25),133,817.1863613080677,1000,1000
Mato Grosso,absorbing,Full record (2001-25),134,818.6550562974527,1000,1000
Mato Grosso,absorbing,Full record (2001-25),135,820.3550985829631,1000,1000
Mato Grosso,absorbing,Full record (2001-25),136,822.1177353480356,1000,1000
Mato Grosso,absorbing,Full record (2001-25),137,823.7852980034693,1000,1000
Mato Grosso,absorbing,Full record (2001-25),138,825.40209544174445,1000,1000
Mato Grosso,absorbing,Full record (2001-25),139,826.8723610544292,1000,1000
Mato Grosso,absorbing,Full record (2001-25),140,828.3354436602473,1000,1000
Mato Grosso,absorbing,Full record (2001-25),141,830.3016334426895,1000,1000
Mato Grosso,absorbing,Full record (2001-25),142,831.8652751367989,1000,1000
Mato Grosso,absorbing,Full record (2001-25),143,833.5997334308888,1000,1000
Mato Grosso,absorbing,Full record (2001-25),144,835.3426076672698,1000,1000
Mato Grosso,absorbing,Full record (2001-25),145,836.5885661004153,1000,1000
Mato Grosso,absorbing,Full record (2001-25),146,837.9218895509725,1000,1000
Mato Grosso,absorbing,Full record (2001-25),147,839.408107626641,1000,1000
Mato Grosso,absorbing,Full record (2001-25),148,840.9612255381444,1000,1000
Mato Grosso,absorbing,Full record (2001-25),149,842.4998306134265,1000,1000
Mato Grosso,absorbing,Full record (2001-25),150,844.3122491202212,1000,1000
Mato Grosso,absorbing,Full record (2001-25),151,846.1085458899925,1000,1000
Mato Grosso,absorbing,Full record (2001-25),152,848.2777333407162,1000,1000
Mato Grosso,absorbing,Full record (2001-25),153,849.7474526560575,1000,1000
Mato Grosso,absorbing,Full record (2001-25),154,851.2907334074669,1000,1000
Mato Grosso,absorbing,Full record (2001-25),155,852.2282210293257,1000,1000
Mato Grosso,absorbing,Full record (2001-25),156,853.4442956226056,1000,1000
Mato Grosso,absorbing,Full record (2001-25),157,855.15452130155,1000,1000
Mato Grosso,absorbing,Full record (2001-25),158,856.8307397280099,1000,1000
Mato Grosso,absorbing,Full record (2001-25),159,857.8054682519322,1000,1000
Mato Grosso,absorbing,Full record (2001-25),160,859.0920153594772,1000,1000
Mato Grosso,absorbing,Full record (2001-25),161,861.0809356735463,1000,1000
Mato Grosso,absorbing,Full record (2001-25),162,862.3628004733155,1000,1000
Mato Grosso,absorbing,Full record (2001-25),163,863.9033861412299,1000,1000
Mato Grosso,absorbing,Full record (2001-25),164,864.4046528477038,1000,1000
Mato Grosso,absorbing,Full record (2001-25),165,865.9870009197994,1000,1000
Mato Grosso,absorbing,Full record (2001-25),166,867.2084734537925,1000,1000
Mato Grosso,absorbing,Full record (2001-25),167,868.4324466042912,1000,1000
Mato Grosso,absorbing,Full record (2001-25),168,869.3036489746646,1000,1000
Mato Grosso,absorbing,Full record (2001-25),169,871.3232029375267,1000,1000
Mato Grosso,absorbing,Full record (2001-25),170,872.7723475449942,1000,1000
Mato Grosso,absorbing,Full record (2001-25),171,874.0175273956768,1000,1000
Mato Grosso,absorbing,Full record (2001-25),172,875.4741125196317,1000,1000
Mato Grosso,absorbing,Full record (2001-25),173,876.5991201440551,1000,1000
Mato Grosso,absorbing,Full record (2001-25),174,877.2623679562878,1000,1000
Mato Grosso,absorbing,Full record (2001-25),175,879.2758769151309,1000,1000
Mato Grosso,absorbing,Full record (2001-25),176,880.3916265959754,1000,1000
Mato Grosso,absorbing,Full record (2001-25),177,881.5386252715367,1000,1000
Mato Grosso,absorbing,Full record (2001-25),178,882.880283375212,1000,1000
Mato Grosso,absorbing,Full record (2001-25),179,884.145908165862,1000,1000
Mato Grosso,absorbing,Full record (2001-25),180,885.0673888668873,1000,1000
Mato Grosso,absorbing,Full record (2001-25),181,886.2699125974292,1000,1000
Mato Grosso,absorbing,Full record (2001-25),182,887.2365183639704,1000,1000
Mato Grosso,absorbing,Full record (2001-25),183,888.4990763328071,1000,1000
Mato Grosso,absorbing,Full record (2001-25),184,889.5169192890784,1000,1000
Mato Grosso,absorbing,Full record (2001-25),185,890.3873331017318,1000,1000
Mato Grosso,absorbing,Full record (2001-25),186,891.5299108755526,1000,1000
Mato Grosso,absorbing,Full record (2001-25),187,892.844695253878,1000,1000
Mato Grosso,absorbing,Full record (2001-25),188,893.417456958361,1000,1000
Mato Grosso,absorbing,Full record (2001-25),189,894.6170698187178,1000,1000
Mato Grosso,absorbing,Full record (2001-25),190,895.8275308247654,1000,1000
Mato Grosso,absorbing,Full record (2001-25),191,897.0565125916485,1000,1000
Mato Grosso,absorbing,Full record (2001-25),192,898.5428812626851,1000,1000
Mato Grosso,absorbing,Full record (2001-25),193,899.3833917283915,1000,1000
Mato Grosso,absorbing,Full record (2001-25),194,899.8018729789094,1000,1000
Mato Grosso,absorbing,Full record (2001-25),195,900.4993086733255,1000,1000
Mato Grosso,absorbing,Full record (2001-25),196,900.8188823125162,1000,1000
Mato Grosso,absorbing,Full record (2001-25),197,901.6551972542675,1000,1000
Mato Grosso,absorbing,Full record (2001-25),198,902.3288517451682,1000,1000
Mato Grosso,absorbing,Full record (2001-25),199,903.016576575074,1000,1000
Mato Grosso,absorbing,Full record (2001-25),200,903.551353533532,1000,1000
Papua,fire only,Full record (2001-25),0,0,0,0
Papua,fire only,Full record (2001-25),1,0.5770315616504612,4.8496550881668155,4.8496550881668155
Papua,fire only,Full record (2001-25),2,1.1216628174571948,5.007995625742834,5.6287640493730695
Papua,fire only,Full record (2001-25),3,1.672946292403278,5.58549557635591,7.026143261950123
Papua,fire only,Full record (2001-25),4,2.1909101282682637,6.195859860077347,9.484511944928343
Papua,fire only,Full record (2001-25),5,2.677518270959447,6.894757169779627,10.45425592694387
Papua,fire only,Full record (2001-25),6,3.1771594655041198,7.6879080533477095,11.095685851113837
Papua,fire only,Full record (2001-25),7,3.655050284950892,8.348030735928335,11.606206181860577
Papua,fire only,Full record (2001-25),8,4.156839454619161,9.48787332385956,12.302008855978995
Papua,fire only,Full record (2001-25),9,4.618806425599733,10.637864038930985,13.024563172681285
Papua,fire only,Full record (2001-25),10,5.113057103590432,11.304252416425744,14.068344440950522
Papua,fire only,Full record (2001-25),11,5.596612950256208,11.86352588672064,14.815343246835534
Papua,fire only,Full record (2001-25),12,6.042639580048118,12.339697298543928,16.11855766198835
Papua,fire only,Full record (2001-25),13,6.533734391924713,12.900843520605738,16.536119485369202
Papua,fire only,Full record (2001-25),14,7.013990201249722,13.497784159924551,17.22048856702179
Papua,fire only,Full record (2001-25),15,7.481107732779087,14.167237879735362,18.163498259776595
Papua,fire only,Full record (2001-25),16,7.908492452955014,14.663614788643725,18.96961901121072
Papua,fire only,Full record (2001-25),17,8.387733770815695,15.314319843905123,19.584845184713032
Papua,fire only,Full record (2001-25),18,8.851056393617082,16.214206870045388,19.96141035989661
Papua,fire only,Full record (2001-25),19,9.302443345389038,16.645634035782003,20.70897327039216
Papua,fire only,Full record (2001-25),20,9.755757807304724,17.335809266774884,21.13865528231142
Papua,fire only,Full record (2001-25),21,10.177190404556512,18.044320073062735,21.678286710552158
Papua,fire only,Full record (2001-25),22,10.616577954157409,18.477984705943836,22.107049993681585
Papua,fire only,Full record (2001-25),23,11.037941734928458,18.793815673186437,22.95491321299534
Papua,fire only,Full record (2001-25),24,11.466200816041345,19.374515062771636,23.29229675788822
Papua,fire only,Full record (2001-25),25,11.906579364162727,19.8872668886049,23.822052920492645
Papua,fire only,Full record (2001-25),26,12.338050569199261,20.617161019370833,24.49488784322859
Papua,fire only,Full record (2001-25),27,12.749773594624418,21.210463678877097,24.813995781122568
Papua,fire only,Full record (2001-25),28,13.145173346490282,21.600391189324498,25.398343102093158
Papua,fire only,Full record (2001-25),29,13.547944333073,22.006871171077606,25.813368356932482
Papua,fire only,Full record (2001-25),30,13.954023541930496,22.628704791138375,26.8408742653319
Papua,fire only,Full record (2001-25),31,14.347896936676563,23.151128545616427,27.353841654678696
Papua,fire only,Full record (2001-25),32,14.756500043159813,23.68499868979368,27.872157995949372
Papua,fire only,Full record (2001-25),33,15.16096346890644,24.00767640083408,28.137019078084663
Papua,fire only,Full record (2001-25),34,15.546480602443376,24.546165732319093,28.746492851976875
Papua,fire only,Full record (2001-25),35,15.926615902641679,25.080478810796095,29.03526523637186
Papua,fire only,Full record (2001-25),36,16.336232470616007,25.522416147829148,30.027347729189277
Papua,fire only,Full record (2001-25),37,16.70046186054036,26.072767633334678,30.586008336749625
Papua,fire only,Full record (2001-25),38,17.080967736870715,26.48867073848823,30.903483345939136
Papua,fire only,Full record (2001-25),39,17.483169187221577,27.07365718484379,31.8767841458696
Papua,fire only,Full record (2001-25),40,17.86190034289413,27.77014807094765,32.37013918049837
Papua,fire only,Full record (2001-25),41,18.191457419004845,28.118877888659483,33.012518933368746
Papua,fire only,Full record (2001-25),42,18.534477884387293,28.421705695368335,33.46525846218847
Papua,fire only,Full record (2001-25),43,18.895556420510577,28.77945317485291,33.73908288686418
Papua,fire only,Full record (2001-25),44,19.27466473298845,29.26896455931208,34.23702942768343
Papua,fire only,Full record (2001-25),45,19.637352948651863,29.628274532071618,34.524981743211775
Papua,fire only,Full record (2001-25),46,19.98911478799829,30.00097395230698,35.18533097304211
Papua,fire only,Full record (2001-25),47,20.339500628899675,30.511016686573377,35.6650339241358
Papua,fire only,Full record (2001-25),48,20.701483592612,30.93787737436881,35.78838449136154
Papua,fire only,Full record (2001-25),49,21.011127754409674,31.34877186670103,35.840518171685616
Papua,fire only,Full record (2001-25),50,21.341722937831552,31.809976788066233,36.7504820917609
Papua,fire only,Full record (2001-25),51,21.698335471262098,32.30058192805968,37.685767041467294
Papua,fire only,Full record (2001-25),52,22.07677829668492,32.770459794871655,38.10257238373303
Papua,fire only,Full record (2001-25),53,22.380584674574774,33.22109509252282,38.80164484240116
Papua,fire only,Full record (2001-25),54,22.749535850803245,33.80997154226089,38.89851788882818
Papua,fire only,Full record (2001-25),55,23.08841784648764,34.094787764884536,38.94597211360105
Papua,fire only,Full record (2001-25),56,23.41670958669942,34.415447973427526,39.760193249764306
Papua,fire only,Full record (2001-25),57,23.75945136701105,34.875315495289115,39.897288090058865
Papua,fire only,Full record (2001-25),58,24.06974699618018,35.17774113309322,40.39130056648919
Papua,fire only,Full record (2001-25),59,24.42253649400796,35.79943725858467,41.15729362930191
Papua,fire only,Full record (2001-25),60,24.74891809885262,36.08719265735903,41.436918105867505
Papua,fire only,Full record (2001-25),61,25.075384631807896,36.40751639147527,41.65295835790451
Papua,fire only,Full record (2001-25),62,25.395620348492276,36.80972931108756,42.002714458072994
Papua,fire only,Full record (2001-25),63,25.718066272216777,37.11646733181829,42.504927619329735
Papua,fire only,Full record (2001-25),64,26.00356577619092,37.58990585284183,42.92494891626486
Papua,fire only,Full record (2001-25),65,26.35312727512842,37.93904157654669,43.4305531151852
Papua,fire only,Full record (2001-25),66,26.654736536959362,38.334764595122735,44.231703100643095
Papua,fire only,Full record (2001-25),67,26.974584269089398,38.53744234064421,44.43480459415068
Papua,fire only,Full record (2001-25),68,27.28465672163317,38.99347486806501,44.86650358556068
Papua,fire only,Full record (2001-25),69,27.570441234126033,39.45448440956374,44.987114304221706
Papua,fire only,Full record (2001-25),70,27.84531691511675,39.61290792267655,45.87054562707852
Papua,fire only,Full record (2001-25),71,28.118664479656818,40.026341267871985,45.89929147348327
Papua,fire only,Full record (2001-25),72,28.400453042547245,40.37928983415946,46.28686236147231
Papua,fire only,Full record (2001-25),73,28.655714352944265,40.67291712898668,46.77064223614634
Papua,fire only,Full record (2001-25),74,28.934276105705443,41.062176521946185,46.95793902194883
Papua,fire only,Full record (2001-25),75,29.18934595040112,41.257335771064604,47.335993499628806
Papua,fire only,Full record (2001-25),76,29.488871601898186,41.99274077208879,47.46699921492812
Papua,fire only,Full record (2001-25),77,29.76155402193274,42.23408261197712,47.826725214136
Papua,fire only,Full record (2001-25),78,30.025299055047228,42.660578639049675,47.88580603659823
Papua,fire only,Full record (2001-25),79,30.326400103905456,42.864222628470145,48.79785989443083
Papua,fire only,Full record (2001-25),80,30.604945676165805,43.1037156551071,49.29520784042241
Papua,fire only,Full record (2001-25),81,30.83248769089581,43.39126779112473,49.50468627075737
Papua,fire only,Full record (2001-25),82,31.082323119815367,43.49132531349807,50.08515805239589
Papua,fire only,Full record (2001-25),83,31.375089395588752,43.82683428729844,50.070640366443705
Papua,fire only,Full record (2001-25),84,31.65958555932423,44.27511460437288,50.470383330366246
Papua,fire only,Full record (2001-25),85,31.91699338799277,44.44705807616248,51.15697576481781
Papua,fire only,Full record (2001-25),86,32.181085714403,44.72247127856695,51.31889368900651
Papua,fire only,Full record (2001-25),87,32.448264849683014,45.2750545555261,51.632127097636925
Papua,fire only,Full record (2001-25),88,32.70886935705423,45.62403501356077,52.25913264185405
Papua,fire only,Full record (2001-25),89,32.989200082778964,45.91446492306459,52.453378795919264
Papua,fire only,Full record (2001-25),90,33.27820793856808,46.43922306173347,52.51374609241921
Papua,fire only,Full record (2001-25),91,33.54999831249278,46.561290276633464,52.815258455639984
Papua,fire only,Full record (2001-25),92,33.77217186535483,46.809926053031596,53.03253146097998
Papua,fire only,Full record (2001-25),93,34.01122188166858,47.10445393837708,52.87064181580332
Papua,fire only,Full record (2001-25),94,34.23137584146648,47.4042550468279,53.05924364659483
Papua,fire only,Full record (2001-25),95,34.4683725315201,47.794250358406714,53.29600248664654
Papua,fire only,Full record (2001-25),96,34.72747482112153,47.98747591554032,54.07046057232623
Papua,fire only,Full record (2001-25),97,35.001294043979684,48.333236943630475,54.06267998481048
Papua,fire only,Full record (2001-25),98,35.233302108908525,48.49815024364469,54.59322185188222
Papua,fire only,Full record (2001-25),99,35.48276584496156,49.08023047966259,54.97773373356268
Papua,fire only,Full record (2001-25),100,35.753241381112325,49.35770018369018,55.43014884292628
Papua,fire only,Full record (2001-25),101,36.01053538947737,49.64530807564066,55.308695193975495
Papua,fire only,Full record (2001-25),102,36.259061920579256,49.64723285016796,55.86492652114094
Papua,fire only,Full record (2001-25),103,36.519059716270704,49.956614118167785,56.43953217275726
Papua,fire only,Full record (2001-25),104,36.7457123126401,50.17303499087491,56.64484398746399
Papua,fire only,Full record (2001-25),105,36.96133320253296,50.58448576588065,57.1298122994794
Papua,fire only,Full record (2001-25),106,37.21242175751003,50.82695238404213,57.17817440693144
